episode_id,source_group,source_path,stem,format,obs_shape,obs_dim,num_steps,action_min,action_max,layout,partner,seed,agent_index,role_swap,reward_sum,num_deliveries,first_delivery_t,last_delivery_t,stay_ratio,interact_ratio,has_npz,has_pkl,has_metadata_json,has_layout_file,quality_flags,quality_tier,usable_for_bc,usable_for_environment_rollout
salinas_custom_03_20260524_132649_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\salinas_custom_03_20260524_132649.npz,salinas_custom_03_20260524_132649,npz,"(250, 96)",96,250,0,5,salinas_custom_03,unknown,1859717961,1,False,80.0,4.0,86,208,0.284,0.104,True,True,True,False,ok,A,True,True
salinas_custom_03_20260524_132743_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\salinas_custom_03_20260524_132743.npz,salinas_custom_03_20260524_132743,npz,"(250, 96)",96,250,0,5,salinas_custom_03,unknown,1368821729,1,False,40.0,2.0,217,249,0.108,0.148,True,True,True,False,ok,A,True,True
salinas_custom_04_20260524_133238_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\salinas_custom_04_20260524_133238.npz,salinas_custom_04_20260524_133238,npz,"(250, 96)",96,250,0,5,salinas_custom_04,unknown,1966653770,1,False,40.0,2.0,112,140,0.408,0.172,True,True,True,False,ok,A,True,True
salinas_custom_04_20260524_133333_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\salinas_custom_04_20260524_133333.npz,salinas_custom_04_20260524_133333,npz,"(250, 96)",96,250,0,5,salinas_custom_04,unknown,259692430,1,False,20.0,1.0,219,219,0.156,0.172,True,True,True,False,ok,B,True,True
salinas_custom_05_20260524_133721_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\salinas_custom_05_20260524_133721.npz,salinas_custom_05_20260524_133721,npz,"(250, 96)",96,250,0,5,salinas_custom_05,unknown,665956993,1,False,0.0,0.0,-1,-1,0.18,0.144,True,True,True,False,zero_reward,C,True,True
salinas_custom_05_20260524_133816_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\salinas_custom_05_20260524_133816.npz,salinas_custom_05_20260524_133816,npz,"(250, 96)",96,250,0,5,salinas_custom_05,unknown,808522407,1,False,20.0,1.0,227,227,0.152,0.18,True,True,True,False,ok,B,True,True
simple_o_20260524_131000_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\simple_o_20260524_131000.npz,simple_o_20260524_131000,npz,"(250, 96)",96,250,0,5,simple_o,unknown,737179351,1,False,140.0,7.0,37,227,0.416,0.132,True,True,True,False,ok,A,True,True
simple_o_20260524_131058_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\simple_o_20260524_131058.npz,simple_o_20260524_131058,npz,"(250, 96)",96,250,0,5,simple_o,unknown,351958972,1,False,0.0,0.0,-1,-1,0.448,0.176,True,True,True,False,zero_reward,C,True,True
simple_tomato_20260524_181002_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\simple_tomato_20260524_181002.npz,simple_tomato_20260524_181002,npz,"(77, 96)",96,77,0,5,simple_tomato,unknown,67,1,False,0.0,0.0,-1,-1,0.3506,0.2208,True,True,True,False,zero_reward,C,True,True
simple_tomato_20260524_181054_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\simple_tomato_20260524_181054.npz,simple_tomato_20260524_181054,npz,"(250, 96)",96,250,0,5,simple_tomato,unknown,67,1,False,0.0,0.0,-1,-1,0.596,0.144,True,True,True,False,zero_reward,C,True,True
small_corridor_20260524_181204_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\small_corridor_20260524_181204.npz,small_corridor_20260524_181204,npz,"(250, 96)",96,250,0,5,small_corridor,unknown,67,1,False,0.0,0.0,-1,-1,0.316,0.04,True,True,True,False,zero_reward,C,True,True
small_corridor_20260524_181256_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\small_corridor_20260524_181256.npz,small_corridor_20260524_181256,npz,"(250, 96)",96,250,0,5,small_corridor,unknown,67,1,False,20.0,1.0,167,167,0.496,0.096,True,True,True,False,ok,B,True,True
soup_coordination_20260524_131802_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\soup_coordination_20260524_131802.npz,soup_coordination_20260524_131802,npz,"(250, 96)",96,250,0,5,soup_coordination,unknown,1882813275,1,False,0.0,0.0,-1,-1,0.448,0.164,True,True,True,False,zero_reward,C,True,True
soup_coordination_20260524_131857_0,ReLu67_vs_ReLu69,data\ReLu67_vs_ReLu69\demonstrations\soup_coordination_20260524_131857.npz,soup_coordination_20260524_131857,npz,"(250, 96)",96,250,0,5,soup_coordination,unknown,1464754988,1,False,130.0,6.5,80,189,0.44,0.156,True,True,True,False,ok,A,True,True
human_agent_1_0,asymmetric_advantages,data\Shallow_Learning\20 grabaciones\asymmetric_advantages\Partida 1\human_agent_1.npz,human_agent_1,npz,"(250, 96)",96,250,0,5,unknown,unknown,-1,0,False,0.0,0.0,-1,-1,0.52,0.132,True,True,False,False,zero_reward,C,True,True
human_agent_2_0,asymmetric_advantages,data\Shallow_Learning\20 grabaciones\asymmetric_advantages\Partida 2\human_agent_2.npz,human_agent_2,npz,"(250, 96)",96,250,0,5,unknown,unknown,-1,0,False,0.0,0.0,-1,-1,0.492,0.112,True,True,False,False,zero_reward,C,True,True
asymmetric_advantages_20260524_194250_0,Softmaxxing,data\Softmaxxing\demonstrations\asymmetric_advantages_20260524_194250.npz,asymmetric_advantages_20260524_194250,npz,"(250, 96)",96,250,0,5,asymmetric_advantages,unknown,67,1,False,40.0,2.0,52,219,0.36,0.128,True,True,True,False,ok,A,True,True
asymmetric_advantages_20260524_194352_0,Softmaxxing,data\Softmaxxing\demonstrations\asymmetric_advantages_20260524_194352.npz,asymmetric_advantages_20260524_194352,npz,"(250, 96)",96,250,0,5,asymmetric_advantages,unknown,67,1,False,40.0,2.0,131,148,0.288,0.144,True,True,True,False,ok,A,True,True
coordination_ring_20260523_222327_0,Softmaxxing,data\Softmaxxing\demonstrations\coordination_ring_20260523_222327.npz,coordination_ring_20260523_222327,npz,"(250, 96)",96,250,0,5,coordination_ring,unknown,67,1,False,80.0,4.0,80,205,0.316,0.108,True,True,True,False,ok,A,True,True
coordination_ring_20260523_222642_0,Softmaxxing,data\Softmaxxing\demonstrations\coordination_ring_20260523_222642.npz,coordination_ring_20260523_222642,npz,"(250, 96)",96,250,0,5,coordination_ring,unknown,67,1,False,80.0,4.0,75,206,0.244,0.1,True,True,True,False,ok,A,True,True
counter_circuit_20260524_194514_0,Softmaxxing,data\Softmaxxing\demonstrations\counter_circuit_20260524_194514.npz,counter_circuit_20260524_194514,npz,"(250, 96)",96,250,0,5,counter_circuit,unknown,67,1,False,0.0,0.0,-1,-1,0.372,0.076,True,True,True,False,zero_reward,C,True,True
counter_circuit_20260524_194615_0,Softmaxxing,data\Softmaxxing\demonstrations\counter_circuit_20260524_194615.npz,counter_circuit_20260524_194615,npz,"(250, 96)",96,250,0,5,counter_circuit,unknown,67,1,False,0.0,0.0,-1,-1,0.412,0.092,True,True,True,False,zero_reward,C,True,True
cramped_room_20260524_194030_0,Softmaxxing,data\Softmaxxing\demonstrations\cramped_room_20260524_194030.npz,cramped_room_20260524_194030,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,67,1,False,100.0,5.0,40,229,0.652,0.072,True,True,True,False,ok,A,True,True
cramped_room_20260524_194134_0,Softmaxxing,data\Softmaxxing\demonstrations\cramped_room_20260524_194134.npz,cramped_room_20260524_194134,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,67,1,False,40.0,2.0,119,212,0.572,0.112,True,True,True,False,ok,A,True,True
forced_coordination_20260523_225302_0,Softmaxxing,data\Softmaxxing\demonstrations\forced_coordination_20260523_225302.npz,forced_coordination_20260523_225302,npz,"(250, 96)",96,250,0,5,forced_coordination,unknown,67,1,False,40.0,2.0,100,109,0.564,0.148,True,True,True,False,ok,A,True,True
forced_coordination_20260523_225356_0,Softmaxxing,data\Softmaxxing\demonstrations\forced_coordination_20260523_225356.npz,forced_coordination_20260523_225356,npz,"(250, 96)",96,250,0,5,forced_coordination,unknown,67,1,False,80.0,4.0,113,228,0.588,0.144,True,True,True,False,ok,A,True,True
large_room_20260523_224751_0,Softmaxxing,data\Softmaxxing\demonstrations\large_room_20260523_224751.npz,large_room_20260523_224751,npz,"(250, 96)",96,250,0,5,large_room,unknown,67,1,False,60.0,3.0,50,195,0.44,0.1,True,True,True,False,ok,A,True,True
large_room_20260523_225006_0,Softmaxxing,data\Softmaxxing\demonstrations\large_room_20260523_225006.npz,large_room_20260523_225006,npz,"(133, 96)",96,133,0,5,large_room,unknown,67,1,False,20.0,1.0,59,59,0.391,0.0902,True,True,True,False,ok,B,True,True
simple_o_20260524_194749_0,Softmaxxing,data\Softmaxxing\demonstrations\simple_o_20260524_194749.npz,simple_o_20260524_194749,npz,"(250, 96)",96,250,0,5,simple_o,unknown,67,1,False,20.0,1.0,38,38,0.708,0.064,True,True,True,False,ok,B,True,True
simple_o_20260524_194851_0,Softmaxxing,data\Softmaxxing\demonstrations\simple_o_20260524_194851.npz,simple_o_20260524_194851,npz,"(250, 96)",96,250,0,5,simple_o,unknown,67,1,False,40.0,2.0,92,183,0.624,0.116,True,True,True,False,ok,A,True,True
simple_tomato_20260523_224123_0,Softmaxxing,data\Softmaxxing\demonstrations\simple_tomato_20260523_224123.npz,simple_tomato_20260523_224123,npz,"(250, 96)",96,250,0,5,simple_tomato,unknown,67,1,False,0.0,0.0,-1,-1,0.652,0.084,True,True,True,False,zero_reward,C,True,True
simple_tomato_20260523_224632_0,Softmaxxing,data\Softmaxxing\demonstrations\simple_tomato_20260523_224632.npz,simple_tomato_20260523_224632,npz,"(250, 96)",96,250,0,5,simple_tomato,unknown,67,1,False,0.0,0.0,-1,-1,0.74,0.064,True,True,True,False,zero_reward,C,True,True
soup_coordination_20260523_230748_0,Softmaxxing,data\Softmaxxing\demonstrations\soup_coordination_20260523_230748.npz,soup_coordination_20260523_230748,npz,"(250, 96)",96,250,0,5,soup_coordination,unknown,67,1,False,0.0,0.0,-1,-1,0.684,0.072,True,True,True,False,zero_reward,C,True,True
soup_coordination_20260523_230912_0,Softmaxxing,data\Softmaxxing\demonstrations\soup_coordination_20260523_230912.npz,soup_coordination_20260523_230912,npz,"(250, 96)",96,250,0,5,soup_coordination,unknown,67,1,False,0.0,0.0,-1,-1,0.752,0.072,True,True,True,False,zero_reward,C,True,True
tutorial_0_20260524_195057_0,Softmaxxing,data\Softmaxxing\demonstrations\tutorial_0_20260524_195057.npz,tutorial_0_20260524_195057,npz,"(250, 96)",96,250,0,5,tutorial_0,unknown,67,1,False,63.0,3.15,101,101,0.572,0.14,True,True,True,False,ok,A,True,True
tutorial_0_20260524_195201_0,Softmaxxing,data\Softmaxxing\demonstrations\tutorial_0_20260524_195201.npz,tutorial_0_20260524_195201,npz,"(250, 96)",96,250,0,5,tutorial_0,unknown,67,1,False,252.0,12.6,95,246,0.616,0.108,True,True,True,False,ok,A,True,True
onion_easy_1_20260523_163627_0,onion_easy_1,data\SQUEEZE_and_EXCITATION\Grabaciones\onion_easy_1\greedy_full_task\onion_easy_1_20260523_163627.npz,onion_easy_1_20260523_163627,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,100.0,5.0,39,214,0.256,0.1,True,True,True,False,ok,A,True,True
onion_easy_1_20260523_163429_0,onion_easy_1,data\SQUEEZE_and_EXCITATION\Grabaciones\onion_easy_1\random_motion\onion_easy_1_20260523_163429.npz,onion_easy_1_20260523_163429,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,60.0,3.0,62,227,0.356,0.156,True,True,True,False,ok,A,True,True
onion_easy_2_20260523_162916_0,onion_easy_2,data\SQUEEZE_and_EXCITATION\Grabaciones\onion_easy_2\greedy_full_task\onion_easy_2_20260523_162916.npz,onion_easy_2_20260523_162916,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,120.0,6.0,60,203,0.264,0.116,True,True,True,False,ok,A,True,True
onion_easy_2_20260523_162541_0,onion_easy_2,data\SQUEEZE_and_EXCITATION\Grabaciones\onion_easy_2\stay\onion_easy_2_20260523_162541.npz,onion_easy_2_20260523_162541,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,60.0,3.0,86,227,0.172,0.152,True,True,True,False,ok,A,True,True
onion_easy_3_20260523_162011_0,onion_easy_3,data\SQUEEZE_and_EXCITATION\Grabaciones\onion_easy_3\random_motion\onion_easy_3_20260523_162011.npz,onion_easy_3_20260523_162011,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,60.0,3.0,78,216,0.316,0.144,True,True,True,False,ok,A,True,True
onion_easy_3_20260523_162414_0,onion_easy_3,data\SQUEEZE_and_EXCITATION\Grabaciones\onion_easy_3\stay\onion_easy_3_20260523_162414.npz,onion_easy_3_20260523_162414,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,60.0,3.0,59,203,0.352,0.148,True,True,True,False,ok,A,True,True
onion_hard_1_20260523_164103_0,onion_hard_1,data\SQUEEZE_and_EXCITATION\Grabaciones\onion_hard_1\greedy\onion_hard_1_20260523_164103.npz,onion_hard_1_20260523_164103,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,60.0,3.0,107,235,0.316,0.088,True,True,True,False,ok,A,True,True
onion_hard_1_20260523_170434_0,onion_hard_1,data\SQUEEZE_and_EXCITATION\Grabaciones\onion_hard_1\stay\onion_hard_1_20260523_170434.npz,onion_hard_1_20260523_170434,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,40.0,2.0,109,203,0.292,0.108,True,True,True,False,ok,A,True,True
onion_hard_2_20260523_173244_0,onion_hard_2,data\SQUEEZE_and_EXCITATION\Grabaciones\onion_hard_2\random_motion\onion_hard_2_20260523_173244.npz,onion_hard_2_20260523_173244,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,40.0,2.0,90,188,0.256,0.128,True,True,True,False,ok,A,True,True
onion_hard_2_20260523_172812_0,onion_hard_2,data\SQUEEZE_and_EXCITATION\Grabaciones\onion_hard_2\stay\onion_hard_2_20260523_172812.npz,onion_hard_2_20260523_172812,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,60.0,3.0,71,234,0.172,0.128,True,True,True,False,ok,A,True,True
tomato_easy_1_20260523_180743_0,tomato_easy_1,data\SQUEEZE_and_EXCITATION\Grabaciones\tomato_easy_1\random_motion\tomato_easy_1_20260523_180743.npz,tomato_easy_1_20260523_180743,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,80.0,4.0,54,248,0.356,0.168,True,True,True,False,ok,A,True,True
tomato_easy_1_20260523_181328_0,tomato_easy_1,data\SQUEEZE_and_EXCITATION\Grabaciones\tomato_easy_1\stay\tomato_easy_1_20260523_181328.npz,tomato_easy_1_20260523_181328,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,80.0,4.0,61,243,0.34,0.18,True,True,True,False,ok,A,True,True
tomato_easy_2_20260523_225135_0,tomato_easy_2,data\SQUEEZE_and_EXCITATION\Grabaciones\tomato_easy_2\greedy_full_task\tomato_easy_2_20260523_225135.npz,tomato_easy_2_20260523_225135,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,80.0,4.0,50,197,0.376,0.104,True,True,True,False,ok,A,True,True
tomato_easy_2_20260523_184318_0,tomato_easy_2,data\SQUEEZE_and_EXCITATION\Grabaciones\tomato_easy_2\stay\tomato_easy_2_20260523_184318.npz,tomato_easy_2_20260523_184318,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,80.0,4.0,62,235,0.252,0.164,True,True,True,False,ok,A,True,True
tomato_hard_1_20260523_225315_0,tomato_hard_1,data\SQUEEZE_and_EXCITATION\Grabaciones\tomato_hard_1\greedy_full_task\tomato_hard_1_20260523_225315.npz,tomato_hard_1_20260523_225315,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,80.0,4.0,56,237,0.304,0.108,True,True,True,False,ok,A,True,True
tomato_hard_1_20260523_231030_0,tomato_hard_1,data\SQUEEZE_and_EXCITATION\Grabaciones\tomato_hard_1\random_motion\tomato_hard_1_20260523_231030.npz,tomato_hard_1_20260523_231030,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,40.0,2.0,75,160,0.16,0.116,True,True,True,False,ok,A,True,True
tomato_hard_2_20260523_233557_0,tomato_hard_2,data\SQUEEZE_and_EXCITATION\Grabaciones\tomato_hard_2\greedy_full_task\tomato_hard_2_20260523_233557.npz,tomato_hard_2_20260523_233557,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,80.0,4.0,60,243,0.308,0.128,True,True,True,False,ok,A,True,True
tomato_hard_2_20260523_231320_0,tomato_hard_2,data\SQUEEZE_and_EXCITATION\Grabaciones\tomato_hard_2\stay\tomato_hard_2_20260523_231320.npz,tomato_hard_2_20260523_231320,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,60.0,3.0,69,210,0.152,0.168,True,True,True,False,ok,A,True,True
tomato_hard_3_20260523_233930_0,tomato_hard_3,data\SQUEEZE_and_EXCITATION\Grabaciones\tomato_hard_3\greedy_full_task\tomato_hard_3_20260523_233930.npz,tomato_hard_3_20260523_233930,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,120.0,6.0,44,245,0.524,0.076,True,True,True,False,ok,A,True,True
tomato_hard_3_20260523_234337_0,tomato_hard_3,data\SQUEEZE_and_EXCITATION\Grabaciones\tomato_hard_3\stay\tomato_hard_3_20260523_234337.npz,tomato_hard_3_20260523_234337,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,60.0,3.0,76,226,0.22,0.132,True,True,True,False,ok,A,True,True
asymmetric_advantages_20260522_113242_0,VanishingGPA,data\VanishingGPA\grabaciones\asymmetric_advantages_20260522_113242.npz,asymmetric_advantages_20260522_113242,npz,"(250, 96)",96,250,0,5,asymmetric_advantages,unknown,67,1,False,60.0,3.0,71,213,0.344,0.124,True,True,True,False,ok,A,True,True
asymmetric_advantages_20260522_114505_0,VanishingGPA,data\VanishingGPA\grabaciones\asymmetric_advantages_20260522_114505.npz,asymmetric_advantages_20260522_114505,npz,"(250, 96)",96,250,0,5,asymmetric_advantages,unknown,67,1,False,40.0,2.0,62,189,0.344,0.172,True,True,True,False,ok,A,True,True
coordination_ring_20260522_113350_0,VanishingGPA,data\VanishingGPA\grabaciones\coordination_ring_20260522_113350.npz,coordination_ring_20260522_113350,npz,"(250, 96)",96,250,0,5,coordination_ring,unknown,67,1,False,100.0,5.0,76,232,0.3,0.092,True,True,True,False,ok,A,True,True
coordination_ring_20260522_114624_0,VanishingGPA,data\VanishingGPA\grabaciones\coordination_ring_20260522_114624.npz,coordination_ring_20260522_114624,npz,"(250, 96)",96,250,0,5,coordination_ring,unknown,67,1,False,40.0,2.0,94,182,0.228,0.136,True,True,True,False,ok,A,True,True
counter_circuit_20260522_113456_0,VanishingGPA,data\VanishingGPA\grabaciones\counter_circuit_20260522_113456.npz,counter_circuit_20260522_113456,npz,"(250, 96)",96,250,0,5,counter_circuit,unknown,67,1,False,110.0,5.5,123,237,0.416,0.048,True,True,True,False,ok,A,True,True
counter_circuit_20260522_114726_0,VanishingGPA,data\VanishingGPA\grabaciones\counter_circuit_20260522_114726.npz,counter_circuit_20260522_114726,npz,"(250, 96)",96,250,0,5,counter_circuit,unknown,67,1,False,102.0,5.1,112,246,0.4,0.092,True,True,True,False,ok,A,True,True
cramped_room_20260522_112921_0,VanishingGPA,data\VanishingGPA\grabaciones\cramped_room_20260522_112921.npz,cramped_room_20260522_112921,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,67,1,False,40.0,2.0,126,242,0.54,0.132,True,True,True,False,ok,A,True,True
cramped_room_20260522_114400_0,VanishingGPA,data\VanishingGPA\grabaciones\cramped_room_20260522_114400.npz,cramped_room_20260522_114400,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,67,1,False,40.0,2.0,65,198,0.484,0.156,True,True,True,False,ok,A,True,True
forced_coordination_20260522_113603_0,VanishingGPA,data\VanishingGPA\grabaciones\forced_coordination_20260522_113603.npz,forced_coordination_20260522_113603,npz,"(250, 96)",96,250,0,5,forced_coordination,unknown,67,1,False,80.0,4.0,106,208,0.44,0.188,True,True,True,False,ok,A,True,True
forced_coordination_20260522_114827_0,VanishingGPA,data\VanishingGPA\grabaciones\forced_coordination_20260522_114827.npz,forced_coordination_20260522_114827,npz,"(250, 96)",96,250,0,5,forced_coordination,unknown,67,1,False,0.0,0.0,-1,-1,0.492,0.12,True,True,True,False,zero_reward,C,True,True
large_room_20260522_115602_0,VanishingGPA,data\VanishingGPA\grabaciones\large_room_20260522_115602.npz,large_room_20260522_115602,npz,"(250, 96)",96,250,0,5,large_room,unknown,67,1,False,0.0,0.0,-1,-1,0.628,0.068,True,True,True,False,zero_reward|long_repeat_118,C,True,True
large_room_20260522_115703_0,VanishingGPA,data\VanishingGPA\grabaciones\large_room_20260522_115703.npz,large_room_20260522_115703,npz,"(250, 96)",96,250,0,5,large_room,unknown,67,1,False,100.0,5.0,49,236,0.536,0.088,True,True,True,False,ok,A,True,True
simple_o_20260522_113821_0,VanishingGPA,data\VanishingGPA\grabaciones\simple_o_20260522_113821.npz,simple_o_20260522_113821,npz,"(250, 96)",96,250,0,5,simple_o,unknown,67,1,False,40.0,2.0,109,186,0.42,0.132,True,True,True,False,ok,A,True,True
simple_o_20260522_113911_0,VanishingGPA,data\VanishingGPA\grabaciones\simple_o_20260522_113911.npz,simple_o_20260522_113911,npz,"(250, 96)",96,250,0,5,simple_o,unknown,68,1,False,80.0,4.0,74,242,0.432,0.184,True,True,True,False,ok,A,True,True
simple_tomato_20260522_114014_0,VanishingGPA,data\VanishingGPA\grabaciones\simple_tomato_20260522_114014.npz,simple_tomato_20260522_114014,npz,"(250, 96)",96,250,0,5,simple_tomato,unknown,67,1,False,60.0,3.0,66,234,0.58,0.14,True,True,True,False,ok,A,True,True
simple_tomato_20260522_114104_0,VanishingGPA,data\VanishingGPA\grabaciones\simple_tomato_20260522_114104.npz,simple_tomato_20260522_114104,npz,"(250, 96)",96,250,0,5,simple_tomato,unknown,68,1,False,40.0,2.0,66,232,0.516,0.152,True,True,True,False,ok,A,True,True
small_corridor_20260522_115351_0,VanishingGPA,data\VanishingGPA\grabaciones\small_corridor_20260522_115351.npz,small_corridor_20260522_115351,npz,"(250, 96)",96,250,0,5,small_corridor,unknown,67,1,False,0.0,0.0,-1,-1,0.38,0.048,True,True,True,False,zero_reward,C,True,True
small_corridor_20260522_115446_0,VanishingGPA,data\VanishingGPA\grabaciones\small_corridor_20260522_115446.npz,small_corridor_20260522_115446,npz,"(250, 96)",96,250,0,5,small_corridor,unknown,67,1,False,0.0,0.0,-1,-1,0.296,0.036,True,True,True,False,zero_reward,C,True,True
soup_coordination_20260522_113709_0,VanishingGPA,data\VanishingGPA\grabaciones\soup_coordination_20260522_113709.npz,soup_coordination_20260522_113709,npz,"(250, 96)",96,250,0,5,soup_coordination,unknown,67,1,False,34.0,1.7,135,135,0.644,0.104,True,True,True,False,ok,B,True,True
soup_coordination_20260522_114940_0,VanishingGPA,data\VanishingGPA\grabaciones\soup_coordination_20260522_114940.npz,soup_coordination_20260522_114940,npz,"(250, 96)",96,250,0,5,soup_coordination,unknown,67,1,False,188.0,9.4,123,212,0.652,0.104,True,True,True,False,ok,A,True,True
asymmetric_advantages_20260522_164846_0,VeryHardDeepLearning,data\VeryHardDeepLearning\grabaciones\asymmetric_advantages_20260522_164846.npz,asymmetric_advantages_20260522_164846,npz,"(250, 96)",96,250,0,5,asymmetric_advantages,unknown,437312,1,False,60.0,3.0,52,223,0.36,0.136,True,True,True,False,ok,A,True,True
asymmetric_advantages_20260522_164952_0,VeryHardDeepLearning,data\VeryHardDeepLearning\grabaciones\asymmetric_advantages_20260522_164952.npz,asymmetric_advantages_20260522_164952,npz,"(250, 96)",96,250,0,5,asymmetric_advantages,unknown,546503,1,False,60.0,3.0,53,190,0.432,0.124,True,True,True,False,ok,A,True,True
asymmetric_advantages_20260524_192456_0,VeryHardDeepLearning,data\VeryHardDeepLearning\grabaciones\asymmetric_advantages_20260524_192456.npz,asymmetric_advantages_20260524_192456,npz,"(250, 96)",96,250,0,5,asymmetric_advantages,unknown,2026111,0,False,0.0,0.0,-1,-1,0.424,0.184,True,True,True,False,zero_reward,C,True,True
asymmetric_advantages_20260524_192541_0,VeryHardDeepLearning,data\VeryHardDeepLearning\grabaciones\asymmetric_advantages_20260524_192541.npz,asymmetric_advantages_20260524_192541,npz,"(250, 96)",96,250,0,5,asymmetric_advantages,unknown,2026112,0,False,0.0,0.0,-1,-1,0.372,0.252,True,True,True,False,zero_reward,C,True,True
coordination_ring_20260522_165056_0,VeryHardDeepLearning,data\VeryHardDeepLearning\grabaciones\coordination_ring_20260522_165056.npz,coordination_ring_20260522_165056,npz,"(250, 96)",96,250,0,5,coordination_ring,unknown,127494,1,False,60.0,3.0,90,182,0.464,0.072,True,True,True,False,ok,A,True,True
coordination_ring_20260522_165157_0,VeryHardDeepLearning,data\VeryHardDeepLearning\grabaciones\coordination_ring_20260522_165157.npz,coordination_ring_20260522_165157,npz,"(250, 96)",96,250,0,5,coordination_ring,unknown,750628,1,False,20.0,1.0,129,129,0.352,0.092,True,True,True,False,ok,B,True,True
coordination_ring_20260524_192620_0,VeryHardDeepLearning,data\VeryHardDeepLearning\grabaciones\coordination_ring_20260524_192620.npz,coordination_ring_20260524_192620,npz,"(250, 96)",96,250,0,5,coordination_ring,unknown,2026113,0,False,80.0,4.0,102,204,0.432,0.164,True,True,True,False,ok,A,True,True
coordination_ring_20260524_192657_0,VeryHardDeepLearning,data\VeryHardDeepLearning\grabaciones\coordination_ring_20260524_192657.npz,coordination_ring_20260524_192657,npz,"(250, 96)",96,250,0,5,coordination_ring,unknown,2026114,0,False,0.0,0.0,-1,-1,0.336,0.188,True,True,True,False,zero_reward,C,True,True
counter_circuit_20260522_165305_0,VeryHardDeepLearning,data\VeryHardDeepLearning\grabaciones\counter_circuit_20260522_165305.npz,counter_circuit_20260522_165305,npz,"(250, 96)",96,250,0,5,counter_circuit,unknown,784630,1,False,55.0,2.75,126,126,0.484,0.06,True,True,True,False,ok,A,True,True
counter_circuit_20260522_165406_0,VeryHardDeepLearning,data\VeryHardDeepLearning\grabaciones\counter_circuit_20260522_165406.npz,counter_circuit_20260522_165406,npz,"(250, 96)",96,250,0,5,counter_circuit,unknown,157928,1,False,0.0,0.0,-1,-1,0.336,0.06,True,True,True,False,zero_reward,C,True,True
counter_circuit_20260524_193146_0,VeryHardDeepLearning,data\VeryHardDeepLearning\grabaciones\counter_circuit_20260524_193146.npz,counter_circuit_20260524_193146,npz,"(250, 96)",96,250,0,5,counter_circuit,unknown,2026119,0,False,0.0,0.0,-1,-1,0.488,0.128,True,True,True,False,zero_reward,C,True,True
counter_circuit_20260524_193223_0,VeryHardDeepLearning,data\VeryHardDeepLearning\grabaciones\counter_circuit_20260524_193223.npz,counter_circuit_20260524_193223,npz,"(250, 96)",96,250,0,5,counter_circuit,unknown,2026119,0,False,0.0,0.0,-1,-1,0.436,0.168,True,True,True,False,zero_reward,C,True,True
cramped_room_20260522_164520_0,VeryHardDeepLearning,data\VeryHardDeepLearning\grabaciones\cramped_room_20260522_164520.npz,cramped_room_20260522_164520,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,139634,1,False,0.0,0.0,-1,-1,0.58,0.068,True,True,True,False,zero_reward,C,True,True
